sample,tavg,prec,bin_arch,sum,bin_arch_name
T243,9.77946186065674,554.63037109375,_1.3.1+1.3.2,9456.164216407,Rubisco
T243,9.77946186065674,554.63037109375,_30,492.401648869,signalling
T243,9.77946186065674,554.63037109375,_27,854.766102228,RNA
T243,9.77946186065674,554.63037109375,_1.3.1,5463.216119207,NA
T243,9.77946186065674,554.63037109375,_9,929.333259983,mitochondrial_electron_transport/ATP_synthesis
T243,9.77946186065674,554.63037109375,_20.2.1,1676.360120936,HSPs
T243,9.77946186065674,554.63037109375,_11,NA,lipid_metabolism
T243,9.77946186065674,554.63037109375,_1.3.2,3992.9480972,NA
T243,9.77946186065674,554.63037109375,_2,3931.541109092,NA
T243,9.77946186065674,554.63037109375,_1.1.3,971.538840866,Cytochrome_b6f
T243,9.77946186065674,554.63037109375,_26.9,125.578494016,NA
T243,9.77946186065674,554.63037109375,_20.2,502.491052153,abiotic_stress
T243,9.77946186065674,554.63037109375,_29.6,1084.70600439,protein_folding
T243,9.77946186065674,554.63037109375,_1.1.1,9535.019762046,PSII
T243,9.77946186065674,554.63037109375,_17,314.998921862,hormone_metabolism
T243,9.77946186065674,554.63037109375,_21,3055.656345481,NA
T243,9.77946186065674,554.63037109375,_1.1.2,2586.687570095,PSI
T243,9.77946186065674,554.63037109375,_8.2,451.120366228,NA
T243,9.77946186065674,554.63037109375,_1.3,8464.308178439,Calvin_cycle
T243,9.77946186065674,554.63037109375,_21+26.9,3181.234839497,redox
T245,9.77946186065674,554.63037109375,_17,283.443977995,hormone_metabolism
T245,9.77946186065674,554.63037109375,_1.3,11175.712430801,Calvin_cycle
T245,9.77946186065674,554.63037109375,_20.2.1,1747.034692178,HSPs
T245,9.77946186065674,554.63037109375,_30,511.278537092,signalling
T245,9.77946186065674,554.63037109375,_3,NA,NA
T245,9.77946186065674,554.63037109375,_1.1.2,2566.270546199,PSI
T245,9.77946186065674,554.63037109375,_1.3.1,8206.102352606,NA
T245,9.77946186065674,554.63037109375,_2,NA,NA
T245,9.77946186065674,554.63037109375,_21+26.9,3461.573258664,redox
T245,9.77946186065674,554.63037109375,_9,967.000335938,mitochondrial_electron_transport/ATP_synthesis
T245,9.77946186065674,554.63037109375,NA,5904.858586595,NA
T245,9.77946186065674,554.63037109375,_1.1.1+1.1.2,13670.250485117,Photosystems
T245,9.77946186065674,554.63037109375,_20.2,511.782001686,abiotic_stress
T245,9.77946186065674,554.63037109375,_21,3247.423581462,NA
T245,9.77946186065674,554.63037109375,_26.9,214.149677202,NA
T245,9.77946186065674,554.63037109375,_1.1,618.40029912,Light_reactions
T245,9.77946186065674,554.63037109375,_1.2,1814.429634889,Photorespiration
T245,9.77946186065674,554.63037109375,_8.1+8.2,NA,TCA/_org_transformation
T245,9.77946186065674,554.63037109375,_1.1.1,11103.979938918,PSII
T245,9.77946186065674,554.63037109375,_8.2,463.218194291,NA
T245,9.77946186065674,554.63037109375,_1.3.2,5553.8170397,NA
T245,9.77946186065674,554.63037109375,_29,5700.758722726,protein
T245,9.77946186065674,554.63037109375,_1.1.3,1060.681006436,Cytochrome_b6f
T245,9.77946186065674,554.63037109375,_16,826.786730523,secondary_metabolism
T245,9.77946186065674,554.63037109375,_29.6,1087.662707327,protein_folding
T245,9.77946186065674,554.63037109375,_4,1106.597123916,glycolysis
T245,9.77946186065674,554.63037109375,_11,322.627967903,lipid_metabolism
T245,9.77946186065674,554.63037109375,_8.1,NA,NA
T245,9.77946186065674,554.63037109375,_22,11.164465685,polyamine_metabolism
T245,9.77946186065674,554.63037109375,_1.1.4,6668.156573586,ATP_synthase_chloroplastic
T245,9.77946186065674,554.63037109375,_28,427.844297522,DNA
T245,9.77946186065674,554.63037109375,_1.3.1+1.3.2,13759.919392306,Rubisco
T245,9.77946186065674,554.63037109375,_27,956.976900699,RNA
T246,9.77946186065674,554.63037109375,_17,152.435958712,hormone_metabolism
T246,9.77946186065674,554.63037109375,_22,5.954910946,polyamine_metabolism
T246,9.77946186065674,554.63037109375,_29.6,357.55785814,protein_folding
T246,9.77946186065674,554.63037109375,_8.1,256.642091821,NA
T246,9.77946186065674,554.63037109375,_1.1.1+1.1.2,7299.795183532,Photosystems
T246,9.77946186065674,554.63037109375,_8.2,172.236538674,NA
T246,9.77946186065674,554.63037109375,_16,360.168985465,secondary_metabolism
T246,9.77946186065674,554.63037109375,_1.3,4100.287313065,Calvin_cycle
T246,9.77946186065674,554.63037109375,_8.1+8.2,428.878630495,TCA/_org_transformation
T246,9.77946186065674,554.63037109375,_11,200.845348031,lipid_metabolism
T246,9.77946186065674,554.63037109375,_29,2456.300471157,protein
T246,9.77946186065674,554.63037109375,_1.1,279.12425457,Light_reactions
T246,9.77946186065674,554.63037109375,_21,1294.08207681,NA
T246,9.77946186065674,554.63037109375,_9,395.439730483,mitochondrial_electron_transport/ATP_synthesis
T246,9.77946186065674,554.63037109375,_30,277.665376499,signalling
T246,9.77946186065674,554.63037109375,_20.2,210.987586119,abiotic_stress
T246,9.77946186065674,554.63037109375,NA,2387.570831748,NA
T246,9.77946186065674,554.63037109375,_2,1797.047512603,NA
T246,9.77946186065674,554.63037109375,_1.3.1+1.3.2,5734.456068133,Rubisco
T246,9.77946186065674,554.63037109375,_1.1.1,5671.510245682,PSII
T246,9.77946186065674,554.63037109375,_26.9,71.827245977,NA
T246,9.77946186065674,554.63037109375,_3,3049.852243957,NA
T246,9.77946186065674,554.63037109375,_4,456.501992769,glycolysis
T246,9.77946186065674,554.63037109375,_1.3.2,2749.41012635,NA
T246,9.77946186065674,554.63037109375,_1.1.3,415.750360892,Cytochrome_b6f
T246,9.77946186065674,554.63037109375,_28,201.284622357,DNA
T246,9.77946186065674,554.63037109375,_20.2.1,740.240772496,HSPs
T246,9.77946186065674,554.63037109375,_27,458.47756646,RNA
T246,9.77946186065674,554.63037109375,_1.1.2,1628.28493785,PSI
T246,9.77946186065674,554.63037109375,_21+26.9,1365.909322787,redox
T246,9.77946186065674,554.63037109375,_1.3.1,2985.045941783,NA
T246,9.77946186065674,554.63037109375,_1.2,626.675639645,Photorespiration
T246,9.77946186065674,554.63037109375,_1.1.4,2723.268188146,ATP_synthase_chloroplastic
T247,9.77946186065674,554.63037109375,_20.2,554.582750951,abiotic_stress
T247,9.77946186065674,554.63037109375,_11,570.862568016,lipid_metabolism
T247,9.77946186065674,554.63037109375,_1.1.3,1653.78185854,Cytochrome_b6f
T247,9.77946186065674,554.63037109375,_17,587.806620366,hormone_metabolism
T247,9.77946186065674,554.63037109375,_21,4451.132043254,NA
T247,9.77946186065674,554.63037109375,_1.3,18925.163967676,Calvin_cycle
T247,9.77946186065674,554.63037109375,_1.1.4,15225.586374442,ATP_synthase_chloroplastic
T247,9.77946186065674,554.63037109375,_27,1597.194565738,RNA
T247,9.77946186065674,554.63037109375,_1.1.1,18233.173321058,PSII
T247,9.77946186065674,554.63037109375,_1.2,2358.975702143,Photorespiration
T247,9.77946186065674,554.63037109375,_8.1,695.532851074,NA
T247,9.77946186065674,554.63037109375,_29.6,1557.377930261,protein_folding
T247,9.77946186065674,554.63037109375,_1.1.1+1.1.2,22347.766923228,Photosystems
T247,9.77946186065674,554.63037109375,_1.1.2,4114.59360217,PSI
T247,9.77946186065674,554.63037109375,_22,15.944554619,polyamine_metabolism
T247,9.77946186065674,554.63037109375,_1.3.1,16624.042476226,NA
T247,9.77946186065674,554.63037109375,_20.2.1,2616.098517462,HSPs
T247,9.77946186065674,554.63037109375,_1.3.2,9473.2065967,NA
T247,9.77946186065674,554.63037109375,_26.9,270.208753638,NA
T247,9.77946186065674,554.63037109375,_8.2,582.793656194,NA
T247,9.77946186065674,554.63037109375,_3,9403.263789566,NA
T247,9.77946186065674,554.63037109375,_1.1,825.301479815,Light_reactions
T247,9.77946186065674,554.63037109375,_2,6216.628893287,NA
T247,9.77946186065674,554.63037109375,_21+26.9,4721.340796892,redox
T247,9.77946186065674,554.63037109375,_30,640.701600522,signalling
T247,9.77946186065674,554.63037109375,_8.1+8.2,1278.326507268,TCA/_org_transformation
T247,9.77946186065674,554.63037109375,_4,1732.701359671,glycolysis
T247,9.77946186065674,554.63037109375,_9,1399.56427226,mitochondrial_electron_transport/ATP_synthesis
T247,9.77946186065674,554.63037109375,_16,1255.278891894,secondary_metabolism
T247,9.77946186065674,554.63037109375,_29,7354.242270286,protein
T247,9.77946186065674,554.63037109375,_28,411.081424007,DNA
T247,9.77946186065674,554.63037109375,_1.3.1+1.3.2,26097.249072926,Rubisco
T247,9.77946186065674,554.63037109375,NA,9540.58262826,NA
T249,9.77946186065674,554.63037109375,_29,2164.663031482,protein
T249,9.77946186065674,554.63037109375,_1.1.1,3658.3529766,PSII
T249,9.77946186065674,554.63037109375,_1.2,373.918212584,Photorespiration
T249,9.77946186065674,554.63037109375,_9,380.207395344,mitochondrial_electron_transport/ATP_synthesis
T249,9.77946186065674,554.63037109375,_1.1,152.693059045,Light_reactions
T249,9.77946186065674,554.63037109375,_30,255.403585169,signalling
T249,9.77946186065674,554.63037109375,_8.1+8.2,392.412826996,TCA/_org_transformation
T249,9.77946186065674,554.63037109375,_2,1359.364668346,NA
T249,9.77946186065674,554.63037109375,_1.1.3,270.176198153,Cytochrome_b6f
T249,9.77946186065674,554.63037109375,_1.3.2,1916.30097971,NA
T249,9.77946186065674,554.63037109375,_27,312.192190368,RNA
T249,9.77946186065674,554.63037109375,_1.3.1+1.3.2,3986.845540062,Rubisco
T249,9.77946186065674,554.63037109375,_29.6,305.769837152,protein_folding
T249,9.77946186065674,554.63037109375,_20.2,274.048480798,abiotic_stress
T249,9.77946186065674,554.63037109375,_1.3.1,2070.544560352,NA
T249,9.77946186065674,554.63037109375,_1.1.2,972.195432404,PSI
T249,9.77946186065674,554.63037109375,_26.9,38.262743538,NA
T249,9.77946186065674,554.63037109375,_21,990.417855116,NA
T249,9.77946186065674,554.63037109375,_17,143.893614703,hormone_metabolism
T249,9.77946186065674,554.63037109375,_11,NA,lipid_metabolism
T249,9.77946186065674,554.63037109375,_3,2640.494380304,NA
T249,9.77946186065674,554.63037109375,_21+26.9,1028.680598654,redox
T249,9.77946186065674,554.63037109375,NA,1905.591846156,NA
T249,9.77946186065674,554.63037109375,_1.3,2500.29326196,Calvin_cycle
T249,9.77946186065674,554.63037109375,_8.1,225.495606623,NA
T249,9.77946186065674,554.63037109375,_8.2,166.917220373,NA
T249,9.77946186065674,554.63037109375,_20.2.1,781.561765747,HSPs
T249,9.77946186065674,554.63037109375,_1.1.1+1.1.2,4630.548409004,Photosystems
T249,9.77946186065674,554.63037109375,_22,2.06140205,polyamine_metabolism
T249,9.77946186065674,554.63037109375,_4,408.397801124,glycolysis
T249,9.77946186065674,554.63037109375,_16,337.879663988,secondary_metabolism
T249,9.77946186065674,554.63037109375,_28,178.264783803,DNA
T249,9.77946186065674,554.63037109375,_1.1.4,1864.749196117,ATP_synthase_chloroplastic
T250,9.77946186065674,554.63037109375,_26.9,217.190568088,NA
T250,9.77946186065674,554.63037109375,_8.1+8.2,1407.969210483,TCA/_org_transformation
T250,9.77946186065674,554.63037109375,_8.2,642.389771109,NA
T250,9.77946186065674,554.63037109375,_22,4.933877829,polyamine_metabolism
T250,9.77946186065674,554.63037109375,_1.3.1+1.3.2,20373.708021782,Rubisco
T250,9.77946186065674,554.63037109375,NA,9712.440620563,NA
T250,9.77946186065674,554.63037109375,_1.1,430.991466427,Light_reactions
T250,9.77946186065674,554.63037109375,_11,649.113108611,lipid_metabolism
T250,9.77946186065674,554.63037109375,_17,636.12388874,hormone_metabolism
T250,9.77946186065674,554.63037109375,_1.1.1+1.1.2,18073.634583729,Photosystems
T250,9.77946186065674,554.63037109375,_16,1314.724040472,secondary_metabolism
T250,9.77946186065674,554.63037109375,_1.2,2132.837665671,Photorespiration
T250,9.77946186065674,554.63037109375,_20.2.1,2462.89277548,HSPs
T250,9.77946186065674,554.63037109375,_21+26.9,4418.507903562,redox
T250,9.77946186065674,554.63037109375,_21,4201.317335474,NA
T250,9.77946186065674,554.63037109375,_28,490.659531517,DNA
T250,9.77946186065674,554.63037109375,_2,5679.086500753,NA
T250,9.77946186065674,554.63037109375,_20.2,730.518634786,abiotic_stress
T250,9.77946186065674,554.63037109375,_29.6,1376.770893575,protein_folding
T250,9.77946186065674,554.63037109375,_3,NA,NA
T250,9.77946186065674,554.63037109375,_29,7704.679081278,protein
T250,9.77946186065674,554.63037109375,_1.1.4,9252.200844133,ATP_synthase_chloroplastic
T250,9.77946186065674,554.63037109375,_1.3,13700.31718764,Calvin_cycle
T250,9.77946186065674,554.63037109375,_1.1.1,14357.170805924,PSII
T250,9.77946186065674,554.63037109375,_4,1489.117054529,glycolysis
T250,9.77946186065674,554.63037109375,_1.3.1,12517.002179052,NA
T250,9.77946186065674,554.63037109375,_30,699.835895705,signalling
T250,9.77946186065674,554.63037109375,_1.3.2,7856.70584273,NA
T250,9.77946186065674,554.63037109375,_1.1.2,3716.463777805,PSI
T250,9.77946186065674,554.63037109375,_9,1263.697265774,mitochondrial_electron_transport/ATP_synthesis
T250,9.77946186065674,554.63037109375,_1.1.3,1350.884496984,Cytochrome_b6f
T250,9.77946186065674,554.63037109375,_8.1,765.579439374,NA
T250,9.77946186065674,554.63037109375,_27,1114.107980176,RNA
T251,9.77946186065674,554.63037109375,_8.2,413.422549697,NA
T251,9.77946186065674,554.63037109375,_8.1,571.648938981,NA
T251,9.77946186065674,554.63037109375,_29.6,931.269971111,protein_folding
T251,9.77946186065674,554.63037109375,_21,2434.409755392,NA
T251,9.77946186065674,554.63037109375,_1.2,1203.664875673,Photorespiration
T251,9.77946186065674,554.63037109375,_8.1+8.2,985.071488678,TCA/_org_transformation
T251,9.77946186065674,554.63037109375,_1.1,399.999778122,Light_reactions
T251,9.77946186065674,554.63037109375,_1.1.4,3927.924673576,ATP_synthase_chloroplastic
T251,9.77946186065674,554.63037109375,_16,1063.307031735,secondary_metabolism
T251,9.77946186065674,554.63037109375,_29,6246.415923542,protein
T251,9.77946186065674,554.63037109375,_9,851.971046212,mitochondrial_electron_transport/ATP_synthesis
T251,9.77946186065674,554.63037109375,_1.3.1,7230.36150385,NA
T251,9.77946186065674,554.63037109375,_17,380.229238951,hormone_metabolism
T251,9.77946186065674,554.63037109375,_4,1032.430238363,glycolysis
T251,9.77946186065674,554.63037109375,_20.2.1,1702.637524441,HSPs
T251,9.77946186065674,554.63037109375,_20.2,538.187678043,abiotic_stress
T251,9.77946186065674,554.63037109375,_1.1.2,1921.245033356,PSI
T251,9.77946186065674,554.63037109375,_11,NA,lipid_metabolism
T251,9.77946186065674,554.63037109375,_1.1.1,7788.588228131,PSII
T251,9.77946186065674,554.63037109375,_22,4.295670766,polyamine_metabolism
T251,9.77946186065674,554.63037109375,_2,3953.738884522,NA
T251,9.77946186065674,554.63037109375,_26.9,93.27364593,NA
T251,9.77946186065674,554.63037109375,_1.1.1+1.1.2,9709.833261487,Photosystems
T251,9.77946186065674,554.63037109375,_27,871.342601936,RNA
T251,9.77946186065674,554.63037109375,_30,560.891565448,signalling
T251,9.77946186065674,554.63037109375,_1.3,7217.57680314,Calvin_cycle
T251,9.77946186065674,554.63037109375,_3,7075.657762397,NA
T251,9.77946186065674,554.63037109375,_28,353.634701541,DNA
T251,9.77946186065674,554.63037109375,_21+26.9,2527.683401322,redox
T251,9.77946186065674,554.63037109375,_1.3.1+1.3.2,10761.09518548,Rubisco
T251,9.77946186065674,554.63037109375,_1.3.2,3530.73368163,NA
T251,9.77946186065674,554.63037109375,NA,5855.903820612,NA
T251,9.77946186065674,554.63037109375,_1.1.3,738.259974346,Cytochrome_b6f
T319,12.9005498886108,701.685119628906,_22,6.026510903,polyamine_metabolism
T319,12.9005498886108,701.685119628906,_1.1.4,2109.134564841,ATP_synthase_chloroplastic
T319,12.9005498886108,701.685119628906,_3,NA,NA
T319,12.9005498886108,701.685119628906,_8.1,371.023730724,NA
T319,12.9005498886108,701.685119628906,_29,5232.015358302,protein
T319,12.9005498886108,701.685119628906,_11,593.247423149,lipid_metabolism
T319,12.9005498886108,701.685119628906,_21+26.9,1596.829782051,redox
T319,12.9005498886108,701.685119628906,_8.1+8.2,748.648513644,TCA/_org_transformation
T319,12.9005498886108,701.685119628906,_9,934.890546934,mitochondrial_electron_transport/ATP_synthesis
T319,12.9005498886108,701.685119628906,_1.2,498.882301646,Photorespiration
T319,12.9005498886108,701.685119628906,_8.2,377.62478292,NA
T319,12.9005498886108,701.685119628906,NA,2743.663993478,NA
T319,12.9005498886108,701.685119628906,_30,472.080145368,signalling
T319,12.9005498886108,701.685119628906,_1.3.2,386.00558028,NA
T319,12.9005498886108,701.685119628906,_1.1,134.812586996,Light_reactions
T319,12.9005498886108,701.685119628906,_20.2,329.873146178,abiotic_stress
T319,12.9005498886108,701.685119628906,_21,1516.647139485,NA
T319,12.9005498886108,701.685119628906,_28,593.141694502,DNA
T319,12.9005498886108,701.685119628906,_20.2.1,1986.493509999,HSPs
T319,12.9005498886108,701.685119628906,_1.1.2,927.854554847,PSI
T319,12.9005498886108,701.685119628906,_27,588.622097698,RNA
T319,12.9005498886108,701.685119628906,_1.3.1,1790.84428114,NA
T319,12.9005498886108,701.685119628906,_29.6,653.575337424,protein_folding
T319,12.9005498886108,701.685119628906,_26.9,80.182642566,NA
T319,12.9005498886108,701.685119628906,_1.1.3,395.712864898,Cytochrome_b6f
T319,12.9005498886108,701.685119628906,_1.3,2700.672765341,Calvin_cycle
T319,12.9005498886108,701.685119628906,_4,1063.472779729,glycolysis
T319,12.9005498886108,701.685119628906,_16,734.043256001,secondary_metabolism
T319,12.9005498886108,701.685119628906,_1.1.1+1.1.2,3710.267428908,Photosystems
T319,12.9005498886108,701.685119628906,_1.3.1+1.3.2,2176.84986142,Rubisco
T319,12.9005498886108,701.685119628906,_2,NA,NA
T319,12.9005498886108,701.685119628906,_1.1.1,2782.412874061,PSII
T319,12.9005498886108,701.685119628906,_17,198.681080384,hormone_metabolism
T320,12.9005498886108,701.685119628906,_26.9,111.493197991,NA
T320,12.9005498886108,701.685119628906,_1.1.3,938.828305098,Cytochrome_b6f
T320,12.9005498886108,701.685119628906,_9,791.508013254,mitochondrial_electron_transport/ATP_synthesis
T320,12.9005498886108,701.685119628906,_28,359.027753103,DNA
T320,12.9005498886108,701.685119628906,_1.1.4,6506.560429957,ATP_synthase_chloroplastic
T320,12.9005498886108,701.685119628906,_20.2,473.849020402,abiotic_stress
T320,12.9005498886108,701.685119628906,_29.6,570.794402779,protein_folding
T320,12.9005498886108,701.685119628906,_30,350.884978722,signalling
T320,12.9005498886108,701.685119628906,_29,3875.794702295,protein
T320,12.9005498886108,701.685119628906,_1.3.1,3949.168939787,NA
T320,12.9005498886108,701.685119628906,NA,3654.60343987,NA
T320,12.9005498886108,701.685119628906,_2,2910.505388333,NA
T320,12.9005498886108,701.685119628906,_8.2,266.166574392,NA
T320,12.9005498886108,701.685119628906,_11,NA,lipid_metabolism
T320,12.9005498886108,701.685119628906,_20.2.1,1072.119974182,HSPs
T320,12.9005498886108,701.685119628906,_1.1,407.290616401,Light_reactions
T320,12.9005498886108,701.685119628906,_21+26.9,2287.653030456,redox
T320,12.9005498886108,701.685119628906,_27,586.242182611,RNA
T320,12.9005498886108,701.685119628906,_21,2176.159832465,NA
T320,12.9005498886108,701.685119628906,_1.1.2,2429.550081894,PSI
T320,12.9005498886108,701.685119628906,_16,432.540150112,secondary_metabolism
T320,12.9005498886108,701.685119628906,_8.1+8.2,768.384139517,TCA/_org_transformation
T320,12.9005498886108,701.685119628906,_22,3.294937368,polyamine_metabolism
T320,12.9005498886108,701.685119628906,_4,752.783167497,glycolysis
T320,12.9005498886108,701.685119628906,_1.3.1+1.3.2,5348.059261477,Rubisco
T320,12.9005498886108,701.685119628906,_8.1,502.217565125,NA
T320,12.9005498886108,701.685119628906,_1.3.2,1398.89032169,NA
T320,12.9005498886108,701.685119628906,_3,4467.486336648,NA
T320,12.9005498886108,701.685119628906,_1.2,1141.044920397,Photorespiration
T320,12.9005498886108,701.685119628906,_17,201.892969087,hormone_metabolism
T320,12.9005498886108,701.685119628906,_1.1.1,7669.103825502,PSII
T320,12.9005498886108,701.685119628906,_1.1.1+1.1.2,10098.653907396,Photosystems
T320,12.9005498886108,701.685119628906,_1.3,5101.202958038,Calvin_cycle
T321,12.9005498886108,701.685119628906,_2,2404.765925898,NA
T321,12.9005498886108,701.685119628906,_27,435.878343515,RNA
T321,12.9005498886108,701.685119628906,_28,290.494006003,DNA
T321,12.9005498886108,701.685119628906,_1.1.4,4417.84354674,ATP_synthase_chloroplastic
T321,12.9005498886108,701.685119628906,_20.2.1,957.12155541,HSPs
T321,12.9005498886108,701.685119628906,_30,278.485259804,signalling
T321,12.9005498886108,701.685119628906,_1.1.1,6072.392402107,PSII
T321,12.9005498886108,701.685119628906,_1.1.3,687.016775256,Cytochrome_b6f
T321,12.9005498886108,701.685119628906,_1.3,3915.840660271,Calvin_cycle
T321,12.9005498886108,701.685119628906,_3,3605.901404688,NA
T321,12.9005498886108,701.685119628906,_1.3.1,3519.321761834,NA
T321,12.9005498886108,701.685119628906,_1.2,803.789529887,Photorespiration
T321,12.9005498886108,701.685119628906,_29,3149.748592572,protein
T321,12.9005498886108,701.685119628906,_21,1861.810238548,NA
T321,12.9005498886108,701.685119628906,_1.3.1+1.3.2,4569.233170414,Rubisco
T321,12.9005498886108,701.685119628906,NA,2882.316297662,NA
T321,12.9005498886108,701.685119628906,_11,225.793698039,lipid_metabolism
T321,12.9005498886108,701.685119628906,_1.1.1+1.1.2,8042.260477072,Photosystems
T321,12.9005498886108,701.685119628906,_21+26.9,1954.550319657,redox
T321,12.9005498886108,701.685119628906,_1.1,306.620635468,Light_reactions
T321,12.9005498886108,701.685119628906,_8.1,417.018918602,NA
T321,12.9005498886108,701.685119628906,_8.2,229.257069737,NA
T321,12.9005498886108,701.685119628906,_1.3.2,1049.91140858,NA
T321,12.9005498886108,701.685119628906,_1.1.2,1969.868074965,PSI
T321,12.9005498886108,701.685119628906,_20.2,383.749596547,abiotic_stress
T321,12.9005498886108,701.685119628906,_22,2.452354587,polyamine_metabolism
T321,12.9005498886108,701.685119628906,_4,647.085251412,glycolysis
T321,12.9005498886108,701.685119628906,_9,648.363464217,mitochondrial_electron_transport/ATP_synthesis
T321,12.9005498886108,701.685119628906,_26.9,92.740081109,NA
T321,12.9005498886108,701.685119628906,_17,169.930024005,hormone_metabolism
T321,12.9005498886108,701.685119628906,_8.1+8.2,646.275988339,TCA/_org_transformation
T321,12.9005498886108,701.685119628906,_29.6,492.271485681,protein_folding
T321,12.9005498886108,701.685119628906,_16,329.615262945,secondary_metabolism
T323,12.9005498886108,701.685119628906,_3,5738.523336388,NA
T323,12.9005498886108,701.685119628906,_1.1.3,782.857203523,Cytochrome_b6f
T323,12.9005498886108,701.685119628906,_1.1.2,2345.980512725,PSI
T323,12.9005498886108,701.685119628906,_26.9,166.367668723,NA
T323,12.9005498886108,701.685119628906,_2,3908.743641285,NA
T323,12.9005498886108,701.685119628906,_21+26.9,3146.842912141,redox
T323,12.9005498886108,701.685119628906,NA,4938.153176869,NA
T323,12.9005498886108,701.685119628906,_1.1.4,5950.757087002,ATP_synthase_chloroplastic
T323,12.9005498886108,701.685119628906,_20.2,517.574733645,abiotic_stress
T323,12.9005498886108,701.685119628906,_27,700.399040577,RNA
T323,12.9005498886108,701.685119628906,_22,4.076847298,polyamine_metabolism
T323,12.9005498886108,701.685119628906,_1.3.1,4614.861553415,NA
T323,12.9005498886108,701.685119628906,_1.3.2,731.99032579,NA
T323,12.9005498886108,701.685119628906,_28,341.512411492,DNA
T323,12.9005498886108,701.685119628906,_9,1131.41223811,mitochondrial_electron_transport/ATP_synthesis
T323,12.9005498886108,701.685119628906,_1.2,1402.632107947,Photorespiration
T323,12.9005498886108,701.685119628906,_1.3,5956.131594942,Calvin_cycle
T323,12.9005498886108,701.685119628906,_16,636.32700265,secondary_metabolism
T323,12.9005498886108,701.685119628906,_1.1.1,8418.698851769,PSII
T323,12.9005498886108,701.685119628906,_29,5211.1746053,protein
T323,12.9005498886108,701.685119628906,_4,1175.293975847,glycolysis
T323,12.9005498886108,701.685119628906,_11,NA,lipid_metabolism
T323,12.9005498886108,701.685119628906,_1.3.1+1.3.2,5346.851879205,Rubisco
T323,12.9005498886108,701.685119628906,_17,508.074506429,hormone_metabolism
T323,12.9005498886108,701.685119628906,_8.2,390.056591528,NA
T323,12.9005498886108,701.685119628906,_1.1.1+1.1.2,10764.679364494,Photosystems
T323,12.9005498886108,701.685119628906,_29.6,832.248190978,protein_folding
T323,12.9005498886108,701.685119628906,_8.1,639.948435652,NA
T323,12.9005498886108,701.685119628906,_1.1,385.266879568,Light_reactions
T323,12.9005498886108,701.685119628906,_20.2.1,1824.407561818,HSPs
T323,12.9005498886108,701.685119628906,_21,2980.475243418,NA
T323,12.9005498886108,701.685119628906,_8.1+8.2,1030.00502718,TCA/_org_transformation
T323,12.9005498886108,701.685119628906,_30,440.831697121,signalling
T324,12.9005498886108,701.685119628906,_21,1691.130198042,NA
T324,12.9005498886108,701.685119628906,_1.1.4,6290.172768229,ATP_synthase_chloroplastic
T324,12.9005498886108,701.685119628906,_9,596.461078584,mitochondrial_electron_transport/ATP_synthesis
T324,12.9005498886108,701.685119628906,_8.1,388.912505243,NA
T324,12.9005498886108,701.685119628906,_1.1.1+1.1.2,9793.171768765,Photosystems
T324,12.9005498886108,701.685119628906,_28,217.30337045,DNA
T324,12.9005498886108,701.685119628906,_8.2,226.174912545,NA
T324,12.9005498886108,701.685119628906,_20.2,371.634528264,abiotic_stress
T324,12.9005498886108,701.685119628906,_1.2,1067.754416335,Photorespiration
T324,12.9005498886108,701.685119628906,_26.9,86.061885341,NA
T324,12.9005498886108,701.685119628906,NA,3113.932478898,NA
T324,12.9005498886108,701.685119628906,_27,355.695726248,RNA
T324,12.9005498886108,701.685119628906,_17,280.553586725,hormone_metabolism
T324,12.9005498886108,701.685119628906,_3,3308.905498908,NA
T324,12.9005498886108,701.685119628906,_21+26.9,1777.192083383,redox
T324,12.9005498886108,701.685119628906,_2,NA,NA
T324,12.9005498886108,701.685119628906,_29,2769.691657654,protein
T324,12.9005498886108,701.685119628906,_1.3.1+1.3.2,6819.688930607,Rubisco
T324,12.9005498886108,701.685119628906,_8.1+8.2,615.087417788,TCA/_org_transformation
T324,12.9005498886108,701.685119628906,_1.3,4569.532543579,Calvin_cycle
T324,12.9005498886108,701.685119628906,_1.1,420.669353165,Light_reactions
T324,12.9005498886108,701.685119628906,_1.1.1,7615.679131889,PSII
T324,12.9005498886108,701.685119628906,_4,667.295422802,glycolysis
T324,12.9005498886108,701.685119628906,_1.1.3,627.999793462,Cytochrome_b6f
T324,12.9005498886108,701.685119628906,_29.6,501.765270186,protein_folding
T324,12.9005498886108,701.685119628906,_20.2.1,964.978164594,HSPs
T324,12.9005498886108,701.685119628906,_30,264.283804117,signalling
T324,12.9005498886108,701.685119628906,_1.3.1,5185.700877657,NA
T324,12.9005498886108,701.685119628906,_11,NA,lipid_metabolism
T324,12.9005498886108,701.685119628906,_16,266.211383792,secondary_metabolism
T324,12.9005498886108,701.685119628906,_1.3.2,1633.98805295,NA
T324,12.9005498886108,701.685119628906,_22,2.238427759,polyamine_metabolism
T324,12.9005498886108,701.685119628906,_1.1.2,2177.492636876,PSI
T325,12.9005498886108,701.685119628906,_4,457.72998911,glycolysis
T325,12.9005498886108,701.685119628906,_20.2.1,807.737723001,HSPs
T325,12.9005498886108,701.685119628906,_1.1.4,2291.972605568,ATP_synthase_chloroplastic
T325,12.9005498886108,701.685119628906,_28,193.14308775,DNA
T325,12.9005498886108,701.685119628906,_8.1,242.523874382,NA
