Protein,MW
Eucgr.K01045.1.p,41399.72114
Eucgr.K02032.1.p,36260.08944
Eucgr.K00387.1.p,71890.19984
Eucgr.K02521.1.p,101324.73854
Eucgr.K02346.1.p,30622.84194
Eucgr.K00795.1.p,38466.21894
Eucgr.K01712.1.p,29233.37904
Eucgr.K02027.1.p,59887.71224
Eucgr.K02858.2.p,58916.52034
Eucgr.K02753.1.p,26609.55944
Eucgr.K02980.2.p,18500.98714
Eucgr.K03403.1.p,10749.33114
Eucgr.K02185.1.p,108067.73824
Eucgr.K02276.3.p,21583.72014
Eucgr.K01422.1.p,43132.72954
Eucgr.K01229.1.p,24714.61844
Eucgr.K00947.1.p,18927.78264
Eucgr.K01859.1.p,12740.82494
Eucgr.K03363.1.p,31691.26304
Eucgr.K02142.1.p,28819.28024
Eucgr.K01518.2.p,9700.93744
Eucgr.K02778.1.p,32760.48004
Eucgr.K02417.3.p,57044.17054
Eucgr.K02450.4.p,31519.13334
Eucgr.K00320.2.p,16575.15284
Eucgr.K00382.1.p,65530.07444
Eucgr.K01232.1.p,24800.58764
Eucgr.K03532.1.p,38797.01724
Eucgr.K01428.2.p,42142.82954
Eucgr.K01500.1.p,39467.39294
Eucgr.K01258.1.p,89514.62924
Eucgr.K02043.1.p,8213.30294
Eucgr.K01282.1.p,11808.74174
Eucgr.K00423.1.p,25278.80334
Eucgr.K03599.1.p,54344.45834
Eucgr.K03029.1.p,25884.96864
Eucgr.K01233.1.p,25124.92584
Eucgr.K00558.1.p,56654.27164
Eucgr.K03447.2.p,36078.48154
Eucgr.K00787.1.p,55657.25474
Eucgr.K00876.1.p,49539.12254
Eucgr.K01679.1.p,111871.29604
Eucgr.K03041.1.p,11694.92794
Eucgr.K00727.1.p,50293.74134
Eucgr.K03160.1.p,15819.66814
Eucgr.K02569.1.p,18159.62794
Eucgr.K03464.1.p,13057.52424
Eucgr.K03379.1.p,12671.88094
Eucgr.K02190.1.p,16766.48854
Eucgr.K00776.1.p,55552.87554
Eucgr.K01053.1.p,97681.35134
Eucgr.K02314.1.p,83438.09214
Eucgr.K01625.1.p,23023.65854
Eucgr.K02981.1.p,32843.88714
Eucgr.K02328.2.p,47087.04714
Eucgr.K02305.1.p,100895.73334
Eucgr.K02712.4.p,51882.09654
Eucgr.K02962.1.p,29912.04154
Eucgr.K02166.1.p,29495.21524
Eucgr.K00148.1.p,32200.94514
Eucgr.K02120.1.p,34420.09254
Eucgr.K00288.1.p,32801.49934
Eucgr.K02799.2.p,66254.01774
Eucgr.K00588.2.p,41976.57734
Eucgr.K00245.1.p,23797.73794
Eucgr.K03158.3.p,38297.14444
Eucgr.K01352.1.p,9608.41944
Eucgr.K02777.2.p,24586.21184
Eucgr.K00276.1.p,12415.82754
Eucgr.K00081.1.p,26176.31244
Eucgr.K00411.2.p,31092.51714
Eucgr.K02642.1.p,46185.84614
Eucgr.K01066.5.p,32181.01204
Eucgr.K02489.2.p,37560.28554
Eucgr.K03533.2.p,23391.51384
Eucgr.K03460.2.p,31835.01334
Eucgr.K02487.3.p,15416.37014
Eucgr.K03563.2.p,37553.97254
Eucgr.K00732.1.p,47051.88024
Eucgr.K02786.1.p,62477.65554
Eucgr.K01841.1.p,41700.75274
Eucgr.K02738.1.p,52331.82704
Eucgr.K01429.1.p,90507.44944
Eucgr.K01508.1.p,82907.10904
Eucgr.K03518.1.p,65565.19314
Eucgr.K01549.1.p,35829.98314
Eucgr.K02073.1.p,38564.10534
Eucgr.K02493.1.p,17326.49564
Eucgr.K03545.1.p,13758.31694
Eucgr.K01869.2.p,35562.16114
Eucgr.K02650.1.p,35629.94684
Eucgr.K02765.1.p,35348.63994
Eucgr.K03307.2.p,59823.31724
Eucgr.K01190.2.p,57879.74584
Eucgr.K03281.1.p,13661.95904
Eucgr.K01283.1.p,11746.72274
Eucgr.K02950.3.p,23099.07804
Eucgr.K03426.1.p,46125.56974
Eucgr.K03318.1.p,14624.02144
Eucgr.K02074.2.p,54353.59624
Eucgr.K02274.1.p,64287.66474
Eucgr.K01824.3.p,22328.74234
Eucgr.K01671.1.p,29578.91984
Eucgr.K02710.1.p,27283.41924
Eucgr.K00311.1.p,32273.48194
Eucgr.K03036.1.p,26010.13514
Eucgr.K00456.1.p,39236.63324
Eucgr.K01707.1.p,16502.10444
Eucgr.K02414.2.p,20535.03924
Eucgr.K00785.2.p,29073.93794
Eucgr.K02961.1.p,29163.14794
Eucgr.K02961.2.p,29111.06914
Eucgr.K02247.1.p,47593.71424
Eucgr.K02931.1.p,45646.83424
Eucgr.K00389.1.p,24488.48054
Eucgr.K01256.1.p,89429.47724
Eucgr.K00962.1.p,114722.21904
Eucgr.K02237.1.p,38415.74894
Eucgr.K02831.1.p,78086.93054
Eucgr.K00264.1.p,50306.63064
Eucgr.K02114.1.p,81530.72184
Eucgr.K00213.1.p,38979.27484
Eucgr.K02707.1.p,36209.44284
Eucgr.K01230.1.p,26392.68504
Eucgr.K01401.1.p,40439.50014
Eucgr.K03149.1.p,11409.38464
Eucgr.K00068.1.p,38309.06074
Eucgr.K02425.1.p,51061.21394
Eucgr.K01273.2.p,25431.55904
Eucgr.K00090.1.p,18309.60554
Eucgr.K01372.1.p,58272.06974
Eucgr.K02805.1.p,16381.33504
Eucgr.K00547.1.p,49474.60764
Eucgr.K03315.1.p,28354.57344
Eucgr.K00110.7.p,21489.34554
Eucgr.K02729.1.p,66652.08384
Eucgr.K02119.1.p,44666.92704
Eucgr.K03456.1.p,24577.49864
Eucgr.K01362.1.p,29194.51574
Eucgr.K02308.1.p,27721.63834
Eucgr.K02991.1.p,12875.76324
Eucgr.K00285.1.p,49142.35224
Eucgr.K03340.2.p,47741.33244
Eucgr.K03449.1.p,91714.96364
Eucgr.K02740.1.p,34731.23744
Eucgr.K03534.1.p,23577.83144
Eucgr.K00048.2.p,27985.40504
Eucgr.K00929.1.p,65038.65484
Eucgr.K02223.1.p,20370.67744
Eucgr.K01917.2.p,16162.47154
Eucgr.K00253.1.p,24399.89034
Eucgr.K02971.1.p,43233.41614
Eucgr.K01558.1.p,29257.40194
Eucgr.K00402.3.p,25480.04964
Eucgr.K02606.1.p,30061.26344
Eucgr.K03243.1.p,12141.69794
Eucgr.K03255.1.p,83319.20874
Eucgr.K01227.3.p,42055.90994
Eucgr.K02283.2.p,27754.35324
Eucgr.K03475.1.p,9801.02424
Eucgr.K02508.2.p,15715.04124
Eucgr.K01105.1.p,63159.92194
Eucgr.K03576.1.p,34778.92094
Eucgr.K03531.1.p,39028.40044
Eucgr.K01354.1.p,45548.34544
Eucgr.K00881.1.p,66640.76654
Eucgr.K03198.1.p,37900.77884
Eucgr.K00137.1.p,12085.91334
Eucgr.K00934.1.p,44144.68064
Eucgr.K02019.2.p,31864.12354
Eucgr.K03162.1.p,24706.31124
Eucgr.K03546.1.p,10333.97524
Eucgr.K03312.2.p,31611.14244
Eucgr.K02766.2.p,77749.65534
Eucgr.K01836.1.p,16942.73124
Eucgr.K02244.1.p,57560.03214
Eucgr.K02362.3.p,23131.70244
Eucgr.K00013.1.p,28269.45384
Eucgr.K02975.1.p,32311.00194
Eucgr.K00001.1.p,36330.87274
Eucgr.K03205.1.p,44887.03894
Eucgr.K03401.1.p,21899.11034
Eucgr.K00563.2.p,58101.46924
Eucgr.K02046.4.p,47332.65134
Eucgr.K02438.1.p,26078.08764
Eucgr.K01265.1.p,28732.14294
Eucgr.K03471.1.p,17111.92194
Eucgr.K02983.1.p,30881.16834
Eucgr.K01286.2.p,33797.66264
Eucgr.K02125.1.p,35231.03994
Eucgr.K00212.1.p,32401.68054
Eucgr.K01630.3.p,13875.64694
Eucgr.K03461.1.p,33379.06964
Eucgr.K01987.1.p,110914.87914
Eucgr.K00793.1.p,38409.02724
Eucgr.K01017.2.p,28149.57194
Eucgr.K02544.1.p,41979.42164
Eucgr.K01497.1.p,35111.84364
Eucgr.K01653.1.p,26352.50904
Eucgr.K01341.1.p,56185.29734
Eucgr.K01360.1.p,34060.66004
Eucgr.K00071.1.p,40866.35784
Eucgr.K01713.1.p,28468.21774
Eucgr.K00618.2.p,65509.83294
Eucgr.K03171.2.p,39968.38484
Eucgr.K02110.2.p,63974.74034
Eucgr.K03389.1.p,18928.57154
Eucgr.K01489.1.p,41944.24584
Eucgr.K03601.3.p,48991.06134
Eucgr.K00410.1.p,26325.04294
Eucgr.K03402.1.p,26106.86784
Eucgr.K02475.2.p,43360.65564
Eucgr.K00879.1.p,69305.54664
Eucgr.K01294.2.p,14291.15304
Eucgr.K01249.1.p,37419.88604
Eucgr.K02304.1.p,119403.39534
Eucgr.K03244.2.p,27572.86894
Eucgr.K00185.2.p,69901.18404
Eucgr.K01658.1.p,26404.58144
Eucgr.K00070.1.p,41077.41074
Eucgr.K02198.1.p,101970.75074
Eucgr.K02198.2.p,101918.70304
Eucgr.K03589.1.p,40751.87124
Eucgr.K02566.2.p,21098.31624
Eucgr.K01637.3.p,48002.22574
Eucgr.K00099.1.p,28482.59824
Eucgr.K00804.2.p,12697.53214
Eucgr.K01317.1.p,46472.34954
Eucgr.K03108.1.p,13810.03234
Eucgr.K01424.1.p,20449.09764
Eucgr.K03211.2.p,14725.19334
Eucgr.L00953.1.p,58537.58984
Eucgr.L02773.1.p,44459.11174
Eucgr.L02767.1.p,26557.32894
Eucgr.L02398.2.p,18860.46444
Eucgr.G01134.1.p,17940.31614
Eucgr.G03281.1.p,120675.86884
Eucgr.G02468.1.p,17359.58374
Eucgr.G00569.1.p,17160.42344
Eucgr.G02480.1.p,41416.04754
Eucgr.G01834.1.p,44317.99324
Eucgr.G03131.1.p,14905.34054
Eucgr.G01289.1.p,14983.63594
Eucgr.G03075.1.p,193223.40904
Eucgr.G02988.4.p,39492.34934
Eucgr.G02400.1.p,63995.30584
Eucgr.G00170.1.p,38061.49664
Eucgr.G01655.2.p,31496.17234
Eucgr.G00873.1.p,35815.05014
Eucgr.G02085.5.p,17904.56064
Eucgr.G00398.2.p,45320.66844
Eucgr.G01720.4.p,46739.17364
Eucgr.G03148.1.p,60814.72974
Eucgr.G01465.1.p,122180.42494
Eucgr.G03100.1.p,14636.77114
Eucgr.G03234.5.p,35505.32994
Eucgr.G02197.1.p,64989.93684
Eucgr.G00649.1.p,84300.79774
Eucgr.G02771.1.p,75745.12404
Eucgr.G03388.1.p,50396.90374
Eucgr.G01699.1.p,72006.69754
Eucgr.G01788.2.p,54449.03194
Eucgr.G01101.1.p,26292.37754
Eucgr.G03299.1.p,59989.77164
Eucgr.G01121.1.p,33292.02864
Eucgr.G01558.1.p,47087.32944
Eucgr.G01979.1.p,29271.19194
Eucgr.G00559.1.p,60378.50844
Eucgr.G03331.1.p,41187.47464
Eucgr.G03227.1.p,47074.33064
Eucgr.G02767.2.p,30697.31404
Eucgr.G03374.2.p,62387.62584
Eucgr.G01350.2.p,38496.23564
Eucgr.H05035.2.p,18837.69154
Eucgr.G02165.1.p,32514.56714
Eucgr.G02157.1.p,63594.02554
Eucgr.G01806.1.p,37436.04534
Eucgr.G03412.1.p,52866.88064
Eucgr.G01943.1.p,42850.31364
Eucgr.G03037.2.p,30562.43494
Eucgr.G02344.2.p,44165.69114
Eucgr.G01931.1.p,103739.10824
Eucgr.G02550.1.p,42487.20534
Eucgr.G01193.2.p,55006.53764
Eucgr.G02989.1.p,28279.44394
Eucgr.G01787.1.p,32459.55924
Eucgr.G02685.2.p,16057.80604
Eucgr.G03401.1.p,25353.77284
Eucgr.G01749.1.p,26598.36484
Eucgr.G02703.2.p,9062.54394
Eucgr.G02545.1.p,34681.59264
Eucgr.G01197.1.p,53169.37354
Eucgr.G03125.1.p,43956.46354
Eucgr.G00074.1.p,131624.68164
Eucgr.G03332.1.p,38856.06534
Eucgr.G00868.1.p,46336.55304
Eucgr.G01767.1.p,36057.42294
Eucgr.G02544.1.p,29577.33854
Eucgr.G01124.1.p,58971.31164
Eucgr.G01520.1.p,45986.70954
Eucgr.G02727.1.p,42890.67704
Eucgr.G01085.1.p,35808.78384
Eucgr.G02347.2.p,64314.52464
Eucgr.G02690.1.p,12023.15194
Eucgr.G02317.1.p,28877.48684
Eucgr.G00478.1.p,70945.48294
Eucgr.G02443.2.p,40496.53404
Eucgr.G01360.2.p,48490.30614
Eucgr.G02224.1.p,60881.22634
Eucgr.G01451.1.p,68575.58724
Eucgr.G02804.1.p,19696.36904
Eucgr.G03224.2.p,20301.28614
Eucgr.G03056.2.p,68231.59754
Eucgr.G02885.1.p,23593.22884
Eucgr.G01610.1.p,39475.90344
Eucgr.G02915.4.p,18505.17294
Eucgr.G02663.2.p,130059.24564
Eucgr.G01580.1.p,60260.57324
Eucgr.G02462.1.p,20768.59494
Eucgr.H04996.1.p,40944.06264
Eucgr.G03085.1.p,38718.56444
Eucgr.G01708.2.p,129566.73844
Eucgr.G01741.1.p,45000.55714
Eucgr.G01960.3.p,14759.79194
Eucgr.G01942.1.p,40089.65254
Eucgr.G01192.1.p,52667.36524
Eucgr.G00851.1.p,31560.27364
Eucgr.G00020.1.p,40326.88314
Eucgr.G03342.3.p,30644.39114
Eucgr.G01947.1.p,41873.24584
Eucgr.G00017.1.p,40304.92044
Eucgr.G02957.2.p,29087.14484
Eucgr.G01045.2.p,73079.79974
Eucgr.G03335.1.p,29148.17014
Eucgr.G03169.1.p,37406.84344
Eucgr.G03219.1.p,123615.48154
Eucgr.G02782.1.p,36028.09784
Eucgr.G02857.2.p,44668.79604
Eucgr.G00777.1.p,27440.35724
Eucgr.G01468.1.p,35963.95134
Eucgr.G01382.1.p,49910.20314
Eucgr.G01975.2.p,85777.08864
Eucgr.G02610.1.p,68186.35834
Eucgr.G03192.1.p,21958.16144
Eucgr.G03152.1.p,44023.68474
Eucgr.G03353.1.p,41179.32764
Eucgr.G01188.2.p,44509.37504
Eucgr.G00158.1.p,21871.94904
Eucgr.G02764.1.p,23620.50984
Eucgr.G01113.1.p,53867.88314
Eucgr.G03333.1.p,46648.62944
Eucgr.G02515.1.p,28798.65124
Eucgr.G02737.6.p,33657.99604
Eucgr.G02184.1.p,59265.75494
Eucgr.G03166.1.p,8416.89924
Eucgr.G00236.3.p,62774.20044
Eucgr.G02464.6.p,31665.71894
Eucgr.G03215.3.p,20571.78784
Eucgr.G03390.1.p,26295.27414
Eucgr.G02574.1.p,27614.61984
Eucgr.G02615.1.p,40681.02944
Eucgr.G03138.3.p,22846.15114
Eucgr.G02415.1.p,45536.23484
Eucgr.H03220.1.p,38086.07794
Eucgr.H05005.2.p,63759.02894
Eucgr.G01434.1.p,61361.42684
Eucgr.G02807.1.p,47297.79234
Eucgr.G00512.1.p,132022.59934
Eucgr.G02851.1.p,77045.92634
Eucgr.G01359.1.p,42203.62874
Eucgr.G01686.1.p,38882.58664
Eucgr.G02543.2.p,103330.92074
Eucgr.G02873.1.p,56748.45354
Eucgr.G03255.1.p,29516.54974
Eucgr.G03026.1.p,61113.22434
Eucgr.G00651.1.p,84676.44374
Eucgr.G03088.2.p,29860.16084
Eucgr.G02447.1.p,69022.45644
Eucgr.G03178.3.p,39883.20144
Eucgr.G01378.1.p,41575.49094
Eucgr.G01135.1.p,17443.69114
Eucgr.G03132.1.p,25642.22254
Eucgr.G02866.1.p,68704.61574
Eucgr.G01893.1.p,49179.94274
Eucgr.G01120.1.p,34834.04194
Eucgr.G01561.1.p,47169.89604
Eucgr.G00352.1.p,48319.92924
Eucgr.G01905.1.p,79365.11484
Eucgr.G01690.1.p,43674.20324
Eucgr.G03128.2.p,45845.30124
Eucgr.G01697.2.p,29173.77744
Eucgr.G02521.1.p,22180.47024
Eucgr.G02904.1.p,26858.65444
Eucgr.G02956.1.p,22736.81954
Eucgr.G03205.2.p,23572.32914
Eucgr.G02987.1.p,32415.60684
Eucgr.G02623.1.p,19805.54844
Eucgr.G02191.1.p,39661.75194
Eucgr.G01417.1.p,27786.94224
Eucgr.G01559.1.p,49863.18424
Eucgr.G03216.1.p,24366.18524
Eucgr.G02332.1.p,44994.58874
Eucgr.G01491.1.p,33570.28204
Eucgr.G02801.3.p,36383.60864
Eucgr.G01088.2.p,23746.77454
Eucgr.G01978.1.p,47933.36464
Eucgr.G03060.1.p,30305.82884
Eucgr.G02921.1.p,39050.67224
Eucgr.G03107.1.p,32808.05044
Eucgr.G02650.1.p,38323.00064
Eucgr.G01375.1.p,115995.50214
Eucgr.G01376.1.p,46307.29344
Eucgr.G03042.1.p,34282.36804
Eucgr.G00235.1.p,75805.81804
Eucgr.G03387.1.p,42358.51274
Eucgr.G01726.1.p,42877.01684
Eucgr.G00343.1.p,16476.23544
Eucgr.G02917.1.p,14776.33954
Eucgr.G02959.1.p,29044.01524
Eucgr.G01748.1.p,27937.87364
Eucgr.G03151.1.p,29571.95054
Eucgr.G01335.1.p,25188.25304
Eucgr.G02896.1.p,48956.53484
Eucgr.G02043.2.p,35673.80674
Eucgr.G01186.1.p,49596.98054
Eucgr.G00957.3.p,14484.45734
Eucgr.G01640.1.p,54271.40094
Eucgr.G02852.1.p,77327.11644
Eucgr.G00060.1.p,122341.46414
Eucgr.G00661.1.p,22888.68644
Eucgr.G02357.1.p,49326.72184
Eucgr.G02684.1.p,16586.87354
Eucgr.G01731.1.p,35223.06724
Eucgr.G02539.3.p,27524.15604
Eucgr.G01615.2.p,50812.46954
Eucgr.G02039.3.p,46486.50044
Eucgr.G01505.1.p,31214.01714
Eucgr.G02931.1.p,36269.08684
Eucgr.G01732.1.p,38174.11114
Eucgr.L01277.4.p,37372.79004
Eucgr.L01278.1.p,23006.03784
Eucgr.L02072.1.p,69343.36314
Eucgr.L02948.1.p,22436.67274
Eucgr.L01372.1.p,27968.99874
Eucgr.L02245.1.p,18446.94674
Eucgr.L02246.1.p,19285.95204
tr|B5TM92|B5TM92_ARATH,36000.31524
tr|B5TM93|B5TM93_ARATH,55940.06314
tr|B5TM94|B5TM94_ARATH,74392.44864
tr|B5TM95|B5TM95_ARATH,45014.00084
sp|P05492|ATPAM_OENBI,55596.77824
sp|P09843|CYB_OENBE,44365.00734
sp|P93285|COX2_ARATH,29674.47074
sp|P93303|YMF19_ARATH,18211.22214
sp|Q04613|MI25_ARATH,21692.74194
tr|Q7M2B3|Q7M2B3_OENVI,18328.38544
tr|Q7M2G6|Q7M2G6_OENVI,53323.18664
sp|Q95748|NDUS3_ARATH,22879.91504
tr|T1QL77|T1QL77_EUCGL,83100.60094
tr|T1QLB6|T1QLB6_EUCGL,82438.08104
tr|T1QL72|T1QL72_EUCGL,39549.47594
tr|T1QKE2|T1QKE2_EUCGL,51835.81974
tr|T1QKM2|T1QKM2_EUCGL,9038.47864
tr|T1QL63|T1QL63_EUCGL,55512.51164
tr|T1QLC4|T1QLC4_EUCGL,55564.42804
tr|T1QLJ3|T1QLJ3_EUCGL,19401.61334
tr|T1QLB9|T1QLB9_EUCGL,25307.97204
tr|T1QLD1|T1QLD1_EUCGL,24180.60564
tr|T1QLF0|T1QLF0_EUCGL,40367.43164
tr|T1QLQ3|T1QLQ3_EUCGL,53728.66554
tr|T1QKM1|T1QKM1_EUCGL,35251.67224
tr|T1QKM6|T1QKM6_EUCGL,45546.80764
tr|T1QKD3|T1QKD3_EUCGL,21433.38714
tr|T1QKH5|T1QKH5_EUCGL,9396.60104
tr|T1QKK1|T1QKK1_EUCGL,56082.23264
tr|T1QKJ7|T1QKJ7_EUCGL,18608.37154
tr|T1QKL3|T1QKL3_EUCGL,29888.57434
tr|T1QLV9|T1QLV9_EUCGL,10789.74664
tr|T1QLF3|T1QLF3_EUCGL,17375.24874
tr|T1QLG8|T1QLG8_EUCGL,7744.03484
tr|T1QLP6|T1QLP6_EUCGL,23440.34254
tr|T1QKJ2|T1QKJ2_EUCGL,11720.67684
tr|T1QKI2|T1QKI2_EUCGL,27172.76134
tr|T1QLC2|T1QLC2_EUCGL,7707.01594
tr|T1QLD7|T1QLD7_EUCGL,10639.40674
tr|T1QLU9|T1QLU9_EUCGL,39048.00494
tr|T1QKJ6|T1QKJ6_EUCGL,11859.95414
tr|T1QKF7|T1QKF7_EUCGL,21165.86674
tr|T1QL58|T1QL58_EUCGL,38964.59034
tr|T1QLC7|T1QLC7_EUCGL,22040.32984
tr|T1QLH8|T1QLH8_EUCGL,18752.84994
tr|T1QKR1|T1QKR1_EUCGL,24925.20514
tr|T1QLV4|T1QLV4_EUCGL,15318.07894
tr|T1QLW4|T1QLW4_EUCGL,84913.74444
tr|T1QKK4|T1QKK4_EUCGL,52703.83994
tr|T1QLX3|T1QLX3_EUCGL,11095.86774
tr|T1QKQ7|T1QKQ7_EUCGL,14949.33264
tr|T1QLB0|T1QLB0_EUCGL,26763.08294
tr|T1QKF3|T1QKF3_EUCGL,14611.78274
tr|T1QKE8|T1QKE8_EUCGL,19585.98504
tr|T1QKK9|T1QKK9_EUCGL,13560.77534
tr|T1QLD5|T1QLD5_EUCGL,15509.21804
