licor_number,file_name,licor_date,licor_remarks,sample,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa
MQ2,MQ2/svs_licor2_150816_.xls,150816,perfal1 old,QL246,15463.5,0,4.177993641,0.063489612,278.0865344,0.996916572,1.484808219,24.45233154,6,1.42,0.5,2.556,22.71716118,24.45233154,22.06491661,403.3914795,394.2405701,14.87125492,16.83342743,50.75697327,57.45405197,299.709137,1500.482666,0.259297401,94.6044693,3.739967823,-0.129645586,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499515228,0.000996917,297.6023315,295.8671612,240.0772206,2.093477475,3.077325687,32.52833307,15.69490564,23.58474636,2.921076735,0.061950789,1.592517469,1.328559267,0.038854618,26.30822901,0.705372697,51.72810684,392.0338833,0.005512781
MQ2,MQ2/svs_licor2_150816_.xls,150816,perfal1 old,QL246,15643,0,11.50998954,0.060624038,1452.844188,1.005097242,1.565584299,24.80719376,6,1.42,0.5,2.556,23.98378372,24.80719376,24.06868172,1833.575928,1806.900269,14.69886112,16.67727089,46.47509003,52.73046112,299.7361755,1500.222046,0.128143281,94.6033783,-10.42410088,-0.141584724,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499560293,0.001005097,297.9571938,297.1337837,240.0355214,2.208446702,3.143310466,33.22619681,16.54892592,24.39548874,3.066869369,0.059219452,1.577726167,1.489143202,0.037135839,137.4439683,0.804053335,50.10206339,1800.821049,0.003202285
MQ2,MQ2/svs_licor2_150816_.xls,150816,perfal2 mid,QL249,16380,0,10.61350151,0.159128338,261.1212153,2.113421506,1.301136594,24.1898613,6,1.42,0.5,2.556,24.01192474,24.1898613,24.0712986,403.5661621,380.7093506,14.11379433,18.26716995,44.55062866,57.66088486,299.7294922,1500.932983,0.14416635,94.60503387,3.289832354,-0.185749963,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499549154,0.002113422,297.3398613,297.1619247,240.1492713,1.718931009,3.029302826,32.02052472,13.75335477,24.10089302,3.013174102,0.149802139,1.728166232,1.28500787,0.094421832,24.70338142,0.685880751,58.52273118,375.103628,0.01655892
MQ2,MQ2/svs_licor2_150816_.xls,150816,perfal2 mid,QL249,16585,0,21.53157963,0.150140992,1505.309915,2.128257342,1.383906461,24.49951744,6,1.42,0.5,2.556,24.70228767,24.49951744,25.0354805,1836.216309,1785.500122,13.80718136,17.99148941,41.8179512,54.49101257,299.6863708,1500.648804,0.082091972,94.60710907,-10.32814884,-0.18273358,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499477285,0.002128257,297.6495174,297.8522877,240.1038026,1.761132707,3.086029262,32.6194225,14.62793309,24.60090256,3.104802856,0.141810932,1.702122801,1.402680055,0.089344397,142.4130193,0.843074664,56.54411572,1774.127809,0.006862438
MQ2,MQ2/svs_licor2_150816_.xls,150816,perfal2 new,QL248,15964.5,0,9.754718524,0.142587568,259.8965838,2.013200584,1.374172111,24.61814308,6,1.42,0.5,2.556,24.01407242,24.61814308,24.07572556,403.2538452,382.1833191,14.37011528,18.3269062,45.35426712,57.84250259,299.6829834,1499.095093,0.262303084,94.60588074,3.19969821,-0.186321974,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499471639,0.002013201,297.7681431,297.1640724,239.8552089,1.709491122,3.108005214,32.8521355,14.5252293,24.31610775,3.052319093,0.135053548,1.733833102,1.318485991,0.085054494,24.58774521,0.680031207,57.02243756,377.031179,0.014753099
MQ2,MQ2/svs_licor2_150816_.xls,150816,perfal2 new,QL248,16181.5,0,16.44214983,0.148478474,1567.673506,2.136234755,1.402860985,24.84940147,6,1.42,0.5,2.556,24.10217094,24.84940147,24.07008362,1834.880371,1794.287476,14.28347874,18.48138809,44.84123611,58.02005768,299.6854858,1500.254639,0.113128044,94.60217285,-10.05202866,-0.180561215,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.49947581,0.002136235,297.9994015,297.2521709,240.0407362,1.627455918,3.151240455,33.31044478,14.82905669,24.47578621,3.081649282,0.140326862,1.748379471,1.333269811,0.088401958,148.30532,0.873702529,56.80782736,1785.603242,0.005230965
MQ2,MQ2/svs_licor2_150816_.xls,150816,perfal2 old,QL250,16814.5,0,6.237117899,0.08005205,252.9990155,1.396712525,1.659810746,25.10027504,6,1.42,0.5,2.556,24.72320366,25.10027504,25.03780746,403.7995911,390.2221985,13.51513004,16.26577187,40.88410187,49.20495987,299.7105408,1500.158813,0.162185997,94.61128998,3.003638268,-0.15107131,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499517568,0.001396713,298.250275,297.8732037,240.0254041,2.062624717,3.198736405,33.8092463,17.54347443,24.91173935,3.162984483,0.077621017,1.538925659,1.624058823,0.048725844,23.93656322,0.648346036,48.39413294,386.9279461,0.007800933
MQ2,MQ2/svs_licor2_150816_.xls,150816,perfal2 old,QL250,17056.5,0,18.36169657,0.075337741,1350.126363,1.362338788,1.717202552,25.2604332,6,1.42,0.5,2.556,24.77103996,25.2604332,25.03757095,1838.260132,1796.599121,13.29881668,15.98268223,40.11598969,48.21189499,299.6942139,1499.14209,0.192217797,94.61374664,-10.23344707,-0.143575713,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499490357,0.001362339,298.4104332,297.92104,239.8627284,2.062952386,3.229384,34.1322917,18.14960947,25.01573658,3.182661989,0.073180748,1.512181447,1.670480541,0.045926989,127.7405136,0.75149005,47.02059428,1786.901042,0.004831705
MQ2,MQ2/svs_licor2_150816_.xls,150816,perfal3 mid,QL253,17714.5,0,8.849454634,0.128734553,261.5157935,2.072807373,1.559436761,25.0125103,6,1.42,0.5,2.556,24.7281208,25.0125103,25.03556824,404.2476501,384.9321289,13.07177067,17.15068436,39.53044128,51.86551285,299.6764526,1500.237061,0.151169196,94.60923767,3.221089602,-0.177989721,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499460754,0.002072807,298.1625103,297.8781208,240.0379238,1.722340342,3.182049934,33.63360717,16.48292281,24.87031555,3.155176269,0.122561658,1.622613173,1.532563096,0.077132704,24.74180986,0.679381568,52.12703045,380.2581212,0.012131123
MQ2,MQ2/svs_licor2_150816_.xls,150816,perfal3 mid,QL253,17920.5,0,22.53113899,0.121232396,1434.10798,1.986271566,1.582662127,24.98750877,6,1.42,0.5,2.556,24.65532303,24.98750877,25.03778839,1839.704712,1787.486816,12.94531822,16.85500336,39.31893539,51.1938591,299.6854553,1499.796265,0.119132757,94.60978699,-10.53089428,-0.173939556,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499475759,0.001986272,298.1375088,297.805323,239.9673964,1.760338744,3.177310404,33.58331633,16.72831297,24.8214159,3.145980573,0.115742662,1.594648278,1.551332295,0.072813133,135.6806505,0.802304088,51.21387114,1775.586567,0.006498736
MQ2,MQ2/svs_licor2_150816_.xls,150816,perfal3 new,QL252,17281,0,10.51115515,0.174060469,270.4670985,2.585354348,1.461915919,25.06849098,6,1.42,0.5,2.556,24.73970222,25.06849098,25.03893471,403.928894,380.9131165,13.2121706,18.29356003,39.92805862,55.28435135,299.6887817,1499.162964,0.071080409,94.61081696,3.098602533,-0.199268579,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499481303,0.002585354,298.218491,297.8897022,239.8660682,1.446400517,3.192684579,33.74544985,15.45188982,24.9040966,3.161542587,0.162962896,1.73076866,1.430773927,0.102793923,25.58911315,0.710049318,55.98459484,375.36145,0.01567723
MQ2,MQ2/svs_licor2_150816_.xls,150816,perfal3 new,QL252,17475.5,0,20.75661371,0.157248575,1522.074694,2.487591248,1.547154379,25.37255478,6,1.42,0.5,2.556,24.73447037,25.37255478,25.03727341,1838.957642,1788.502441,13.11925507,18.00908852,39.65925598,54.44112396,299.7392883,1498.706543,0.003003346,94.60986328,-10.55432701,-0.188195273,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499565481,0.002487591,298.5225548,297.8844704,239.7930409,1.454070156,3.250991782,34.36208096,16.35299244,25.05351258,3.189836094,0.148135103,1.703837403,1.485998691,0.093362254,144.0032787,0.851033054,53.96238188,1777.539441,0.006301274
MQ2,MQ2/svs_licor2_150816_.xls,150816,perfal3 old,QL254,18150.5,0,5.302117308,0.080992885,274.8006618,1.515449178,1.780219335,25.51154137,6,1.42,0.5,2.556,25.43269539,25.51154137,26.06073952,404.4525452,392.6468506,12.8449564,15.83075333,37.24749374,45.90563583,299.7106323,1499.960327,0.187215656,94.60906982,2.722625971,-0.158890814,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499517721,0.001515449,298.6615414,298.5826954,239.9936463,2.039327965,3.277952182,34.64733549,18.81658216,25.47211838,3.2702852,0.078505261,1.497732847,1.772552353,0.049283382,25.998635,0.699867225,45.99615698,389.8464365,0.00625572
MQ2,MQ2/svs_licor2_150816_.xls,150816,perfal3 old,QL254,18363.5,0,14.52358663,0.076782828,1445.598969,1.473194465,1.822520706,25.65293694,6,1.42,0.5,2.556,25.47638512,25.65293694,26.0638237,1841.643799,1807.238647,12.77188492,15.6748867,36.94140625,45.33804703,299.7109375,1500.465332,0.043048635,94.61372375,-11.22572613,-0.153877735,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499518229,0.001473194,298.8029369,298.6263851,240.0744471,2.048653777,3.305580106,34.9376388,19.2627521,25.56466103,3.288307724,0.074543524,1.4830594,1.805248324,0.046785845,136.7735015,0.799893789,45.08355417,1799.567739,0.003638512
MQ2,MQ2/svs140619_2_.xls,140619,perlan mid,YG176,519.5,0,14.43151879,0.155451122,1593.233232,1.630315271,1.056109504,25.63598061,6,1.42,0.5,2.556,25.56025314,25.63598061,26.01130104,1800.059326,1779.275879,21.07993889,22.98993301,62.64854813,68.32495117,500.3683777,1499.903931,0.012013381,97.70131683,-8.453718185,0.168497771,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833947296,0.001630315,298.7859806,298.7102531,239.984623,1.979324669,3.302256233,33.79950588,10.80957287,25.59811688,3.294844514,0.146538901,2.246146729,1.048697785,0.092347887,155.6609848,0.895439123,68.97102815,1771.653598,0.005618235
MQ2,MQ2/svs140619_2_.xls,140619,perlan mid,YG176,691,0,7.753463913,0.165071802,303.9194676,1.571450968,0.961852725,25.45318413,6,1.42,0.5,2.556,25.47521782,25.45318413,26.0200119,398.8247986,388.7950134,21.75185585,23.5917263,64.96746826,70.46270752,500.3757935,1498.896484,0.174197629,97.69338989,5.435899734,0.182053298,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833959656,0.001571451,298.6031841,298.6252178,239.8234314,2.021940396,3.266608441,33.43735379,9.845627491,25.46420098,3.268747314,0.155057844,2.304755716,0.963991599,0.097763699,29.69092304,0.781695899,71.52943784,384.699874,0.014416457
MQ2,MQ2/svs140620.xls,140620,perlan mid,YG183,1565.5,0,20.13670753,0.156669524,1507.694697,1.718080073,1.098837507,24.98894119,6,1.42,0.5,2.556,25.72918701,24.98894119,26.01481247,1800.632935,1754.254639,18.0527935,21.42093849,52.75883865,62.60216141,299.5020447,1499.398804,0.107122339,97.04263306,-7.036937714,0.180243194,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499170075,0.00171808,298.1389412,298.879187,239.9038026,2.045091361,3.177581781,32.74418347,11.32324498,25.3590641,3.248385225,0.147621116,2.078744274,1.169640952,0.093035602,146.3106633,0.859450312,66.50926248,1743.619054,0.007681022
MQ2,MQ2/svs140620.xls,140620,perlan mid,YG183,1708,0,9.163627237,0.162316033,277.857684,1.752091869,1.083935152,24.89978218,6,1.42,0.5,2.556,25.69644547,24.89978218,26.01425362,398.7678528,379.0794983,17.96656418,21.40146446,52.60734558,62.6649704,299.5011902,1499.086914,0.170195699,97.03979492,5.815814972,0.17670697,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.49916865,0.001752092,298.0497822,298.8464455,239.8539002,2.034572134,3.160728874,32.57147108,11.17000662,25.29811383,3.236631671,0.152623822,2.076793722,1.159837948,0.096215766,26.96325267,0.732979982,66.85957457,374.2395543,0.016371231
MQ2,MQ2/svs140623.xls,140623,perlan mid,YG199,4215,0,10.08529464,0.051031494,1418.698603,0.751831082,1.41583845,24.82795525,6,1.42,0.5,2.556,25.86858559,24.82795525,27.01335144,1801.520386,1778.638916,16.43288612,17.91196823,47.44179153,51.71190262,299.522644,1498.858887,0.218246266,96.65998077,-13.01805115,0.186305448,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499204407,0.000751831,297.9779553,299.0185856,239.8174159,2.590242082,3.147208955,32.55958598,14.64761775,25.34827042,3.246301076,0.050032575,1.731370505,1.514930571,0.031358598,137.1313797,0.797631599,54.75161166,1773.312176,0.003113869
MQ2,MQ2/svs140623.xls,140623,perlan mid,YG199,4344.5,0,3.616661239,0.050135184,267.98287,0.723230273,1.385932767,24.68911552,6,1.42,0.5,2.556,25.80314636,24.68911552,27.01229095,400.914093,393.099823,16.53074455,17.95348358,47.90699387,52.03017044,299.5260925,1499.400513,0.118135117,96.65454102,3.849716187,0.183373854,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499210154,0.00072323,297.8391155,298.9531464,239.9040761,2.616522514,3.121218482,32.29251776,14.33903418,25.24613094,3.22663675,0.049170715,1.735285715,1.491351035,0.030816917,25.9017613,0.681717096,55.32834126,391.1896146,0.005115265
MQ2,MQ2/svs140619_2_.xls,140619,perlan new,YG177,57.5,0,19.73737824,0.220998725,1589.772139,2.180329482,1.018032205,25.34856033,6,1.42,0.5,2.556,26.22831726,25.34856033,26.99138641,1800.042969,1771.742554,20.24976921,22.80469131,57.85403061,65.15349579,500.3536682,1498.924316,0.282308459,97.71343994,-9.829267502,0.155022353,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83392278,0.002180329,298.4985603,299.3783173,239.8278846,1.821251767,3.246357039,33.22323973,10.41854842,25.7884388,3.332247086,0.203411236,2.228324835,1.103922251,0.128603229,155.3421044,0.89729297,70.30451803,1761.317882,0.007878344
MQ2,MQ2/svs140619_2_.xls,140619,perlan new,YG177,173,0,11.21359604,0.222991246,292.918722,2.293578219,1.062027206,25.49572563,6,1.42,0.5,2.556,26.2866993,25.49572563,26.99367714,399.892334,385.3869019,19.9585228,22.64634132,56.82553864,64.4782486,500.3992004,1499.592651,0.094109192,97.71323395,5.308122635,0.157223433,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833998667,0.002293578,298.6457256,299.4366993,239.9348182,1.751035484,3.274874453,33.51515778,10.86881646,25.89121247,3.352598234,0.205098028,2.212847248,1.139750987,0.129682119,28.62203561,0.760064031,69.31087731,379.4642279,0.020482146
MQ2,MQ2/svs140620.xls,140620,perlan new,YG184,1126,0,21.75542591,0.128736476,1437.054634,1.563353136,1.204514434,25.29414749,6,1.42,0.5,2.556,25.83815765,25.29414749,26.02296066,1800.484863,1751.414551,17.8613205,20.92779732,51.87509537,60.78113937,299.4907227,1499.69104,0.173199669,97.06485748,-7.547374725,0.180000961,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499151205,0.001563353,298.4441475,298.9881577,239.9505604,2.099117294,3.235868098,33.33717457,12.40937725,25.56615257,3.288598908,0.122563401,2.031353664,1.257245244,0.077133808,139.4875033,0.820510846,63.57272515,1739.924009,0.00794892
MQ2,MQ2/svs140620.xls,140620,perlan new,YG184,1254,0,9.040646906,0.135485895,262.1166856,1.56560255,1.148930494,25.16226959,6,1.42,0.5,2.556,25.76190948,25.16226959,26.0197258,399.23172,379.9312744,18.17180824,21.24119568,53.01240158,61.96669006,299.5413208,1500.054932,0.147168532,97.05850983,5.792285919,0.181215942,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499235535,0.001565603,298.3122696,298.9119095,240.0087831,2.106492368,3.210569294,33.07869964,11.83750396,25.46208954,3.268337293,0.128665711,2.0616388,1.206698493,0.081002217,25.4406549,0.689905526,65.06674875,375.1562848,0.015680012
MQ2,MQ2/svs140623.xls,140623,perlan new,YG200,3649,0,19.48361576,0.146567288,1498.458386,1.810744935,1.229279264,24.9037323,6,1.42,0.5,2.556,27.2954998,24.9037323,29.16990471,1800.717651,1755.331909,16.43728447,19.99119949,43.62465286,53.05675888,299.592865,1499.433228,0.016018504,96.65225983,-12.96199036,-0.161667421,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499321442,0.001810745,298.0537323,300.4454998,239.9093105,2.223698998,3.161473872,32.70977706,12.71857757,26.09961605,3.39419965,0.138618561,1.932194607,1.462005042,0.087317321,144.8293892,0.853660996,62.23037766,1745.041267,0.006948104
MQ2,MQ2/svs140623.xls,140623,perlan new,YG200,3797,0,9.418674434,0.162082655,273.814284,2.037086736,1.257593446,25.07436943,6,1.42,0.5,2.556,27.38691902,25.07436943,29.16720772,399.1702881,378.7567139,16.03213501,20.03118324,42.32539749,52.88302612,299.5134888,1498.945068,0.00901039,96.65977478,3.532974243,0.050816938,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499189148,0.002037087,298.2243694,300.536919,239.8312049,2.093594195,3.193803107,33.04169821,13.01051497,26.23064423,3.420585639,0.152417465,1.936209661,1.484375978,0.096084551,26.46682702,0.722929189,61.96261801,373.7820619,0.01561353
MQ2,MQ2/svs140619_2_.xls,140619,perlan old,YG175,1244,0,8.258693202,0.053844239,1488.833709,0.834276764,1.505109554,25.58641052,6,1.42,0.5,2.556,25.23370552,25.58641052,25.03178978,1799.381714,1779.918579,16.66381836,18.2998085,50.48147583,55.43755722,300.3721008,1498.964844,0.069075935,97.6756897,-8.292005539,0.217852324,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500620168,0.000834277,298.7364105,298.3837055,239.834369,2.355661522,3.292555971,33.70906293,15.40925443,25.41005802,3.258247447,0.052733367,1.787446417,1.47080103,0.033056391,145.4228593,0.836461693,54.03532134,1775.556593,0.002513359
MQ2,MQ2/svs140619_2_.xls,140619,perlan old,YG175,1438.5,0,3.199299239,0.057186116,292.5967107,0.854122869,1.453707557,25.09840584,6,1.42,0.5,2.556,24.01732635,25.09840584,23.07124329,399.2224731,392.1628418,16.18699455,17.8626194,52.73390198,58.19274521,300.3772583,1500.179932,0.165182486,97.67171478,6.072008133,0.213206023,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500628764,0.000854123,298.2484058,297.1673264,240.0287831,2.251472704,3.198380224,32.74622782,14.88360842,24.5578661,3.096821589,0.055934674,1.744672667,1.352148921,0.035069492,28.57842247,0.746110237,54.38911817,390.4730711,0.004456314
MQ2,MQ2/svs140620.xls,140620,perlan old,YG182,2015,0,15.59470094,0.097735884,1468.46915,1.211781372,1.216258267,24.85728455,6,1.42,0.5,2.556,25.66934967,24.85728455,26.01797867,1800.772095,1765.248047,17.57868004,19.95765495,51.5484848,58.52469635,299.5232239,1498.896729,0.121136807,97.02869415,-7.898174286,0.190312088,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499205373,0.001211781,298.0072846,298.8193497,239.8234706,2.318724903,3.152723465,32.49269191,12.53503696,25.26331711,3.229938203,0.094136316,1.936465198,1.293473005,0.059148343,142.483644,0.831876943,61.84209386,1757.011409,0.005488917
MQ2,MQ2/svs140620.xls,140620,perlan old,YG182,2167.5,0,5.915235939,0.09746406,278.9828353,1.220158717,1.227556617,25.02235031,6,1.42,0.5,2.556,25.73638153,25.02235031,26.0189724,398.933136,386.1385498,17.76858711,20.16378212,51.89586258,58.89139557,299.4885254,1499.594116,0.111120611,97.02348328,5.820270538,0.186876953,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499147542,0.001220159,298.1723503,298.8863815,239.9350526,2.301963036,3.183916994,32.81594194,12.65215982,25.37936592,3.252308467,0.093884119,1.956360377,1.29594809,0.05898904,27.06788646,0.722494129,61.8506664,383.0143055,0.009552157
MQ2,MQ2/svs140623.xls,140623,perlan old,YG209,5260,0,4.421653777,0.03938967,1570.328809,0.555229736,1.347875652,24.6710701,6,1.42,0.5,2.556,27.59897614,24.6710701,29.16168404,1801.554565,1790.706787,17.22818565,18.31990814,44.90131378,47.74663925,299.5585327,1499.847778,0.129145548,96.61503601,-12.7325592,0.181355879,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499264221,0.00055523,297.8210701,300.7489761,239.9756385,2.95496171,3.117854236,32.27090073,13.95099259,26.13502312,3.401312213,0.038791862,1.769978585,1.631333628,0.024297923,151.7173745,0.876932405,56.32033643,1788.371406,0.001392491
MQ2,MQ2/svs140623.xls,140623,perlan old,YG209,5391,0,1.016715565,0.034343615,340.3238388,0.493188954,1.370032837,24.86582947,6,1.42,0.5,2.556,27.70642853,24.86582947,29.16097832,399.2301941,396.8013,17.49973106,18.46951485,45.32009125,47.83160019,299.4976807,1499.880493,0.186216995,96.60778046,4.529525757,0.173943922,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499162801,0.000493189,298.0158295,300.8564285,239.9808729,2.975298584,3.154331673,32.65090719,14.18139234,26.286129,3.431812841,0.033888276,1.784298836,1.647514005,0.021220617,32.87793071,0.857668155,56.01829288,396.2643023,0.00143729
MQ2,MQ2/svs140603_.xls,140603,perlev mid,KG027,15592,0,22.71811398,0.324951048,1623.763887,3.128831902,1.051001493,24.945364,6,1.42,0.5,2.556,24.50557709,24.945364,24.64957047,1801.078735,1776.846558,18.66867256,21.29280281,60.16133118,68.61780548,700.1657715,1499.737915,0.042046592,99.48589325,-15.71583176,0.215254948,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,1.166942953,0.003128832,298.095364,297.6555771,239.9580604,1.14886997,3.169335001,31.85712966,10.56432685,24.72547055,3.128005863,0.288298852,2.118333507,1.009672355,0.18315648,161.5416007,0.913845869,69.77560295,1764.847554,0.008981909
MQ2,MQ2/svs140603_.xls,140603,perlev mid,KG027,15693,0,14.53073321,0.337232382,302.6029119,3.355838671,1.090952562,24.97385788,6,1.42,0.5,2.556,24.52096176,24.97385788,24.64746857,398.9880981,385.4285278,18.13089371,20.94624519,58.3721962,67.43618774,700.206665,1500.342163,0.05306055,99.48191833,2.885608673,0.212245151,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.167011108,0.003355839,298.1238579,297.6709618,240.0547401,1.029583001,3.174725215,31.91258541,10.96634022,24.74740982,3.132108101,0.2979249,2.083772653,1.048335448,0.189376128,30.10351817,0.785107718,68.81758023,377.7538448,0.026471468
MQ2,MQ2/svs140604_.xls,140604,perlev mid,KG054,13326.5,0,23.26715148,0.267474885,1589.31814,2.461484814,0.990691117,24.82702255,6,1.42,0.5,2.556,24.80275726,24.82702255,25.04400444,1801.020508,1767.901245,18.65247154,21.5405941,59.41884613,68.61917877,500.3519592,1499.298706,0.132150531,100.1059952,-12.65654182,0.186065182,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833919932,0.002461485,297.9770226,297.9527573,239.887787,1.553041364,3.147033727,31.43701554,9.896421439,24.81488991,3.144755117,0.242136315,2.15634261,0.988412508,0.153424501,159.1002741,0.898985814,70.72662191,1755.612257,0.009373408
MQ2,MQ2/svs140604_.xls,140604,perlev mid,KG054,13434.5,0,13.02251689,0.274633415,294.0167024,2.48554542,0.9767249,24.81510162,6,1.42,0.5,2.556,24.7883358,24.81510162,25.04026604,398.9661255,382.2117615,18.74182892,21.65768242,59.75510406,69.05179596,500.3778687,1499.923096,0.22325331,100.1062775,3.408155441,0.179175839,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833963115,0.002485545,297.9651016,297.9383358,239.9876894,1.5413393,3.144794867,31.41456206,9.756879636,24.80171871,3.142283092,0.247987961,2.168069966,0.974213126,0.157184714,29.4329176,0.769250798,71.1903941,375.3336716,0.024700105
MQ2,MQ2/svs140611_.xls,140611,perlev mid,KG086,16151.5,0,16.26878385,0.147196223,1539.473921,1.949564197,1.366178543,25.30692101,6,1.42,0.5,2.556,26.62699509,25.30692101,27.98420906,1801.199341,1761.736572,14.87343025,18.70505905,42.5146904,53.46713638,299.5745544,1499.887573,0.036041386,100.0878525,-16.6703186,0.174602628,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499290924,0.001949564,298.456921,299.7769951,239.9820057,2.004043721,3.238327734,32.35485279,13.64979374,25.96695805,3.367666716,0.139180998,1.872149191,1.495517525,0.087674401,154.0826388,0.873838885,59.06437316,1753.143904,0.005481042
MQ2,MQ2/svs140611_.xls,140611,perlev mid,KG086,16281.5,0,7.637681711,0.148186445,288.5909853,1.977120487,1.376564607,25.38457108,6,1.42,0.5,2.556,26.65222168,25.38457108,27.98525238,399.4863281,382.6708984,14.86514664,18.75145531,42.42697144,53.51897812,299.5202026,1498.614014,0.056064002,100.0855865,2.089904785,0.170526624,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499200338,0.00197712,298.5345711,299.8022217,239.7782362,1.979959843,3.253315009,32.50532992,13.75387461,26.01839638,3.377933317,0.14006599,1.876750402,1.501182914,0.088236312,28.88379802,0.754149287,58.95407192,378.6369116,0.011891932
MQ2,MQ2/svs140603_.xls,140603,perlev new,KG028,15200.5,0,19.73226752,0.249303569,1616.167855,1.986290314,0.846404374,24.60758018,6,1.42,0.5,2.556,24.33760071,24.60758018,24.65357971,1800.082031,1776.816162,20.77388191,22.71541405,67.61556244,73.93492889,599.8883667,1499.86792,0.111124307,99.47599792,-18.03416061,0.218730137,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.999813945,0.00198629,297.7575802,297.4876007,239.9788612,1.769908781,3.106042855,31.22404319,8.508629137,24.47259045,3.081059868,0.227148295,2.259638481,0.821421388,0.143804772,160.7699102,0.909586422,74.48326583,1766.39419,0.008320474
MQ2,MQ2/svs140603_.xls,140603,perlev new,KG028,15314.5,0,12.12820115,0.238083937,294.7777447,2.115664802,0.940487412,24.75197411,6,1.42,0.5,2.556,24.40410423,24.75197411,24.6538105,399.1219788,388.0249329,20.26601028,22.03911781,65.70361328,71.45213318,700.1394043,1499.319946,0.225247756,99.48105621,1.784778595,0.206406757,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.166899007,0.002115665,297.9019741,297.5541042,239.8911854,1.690370598,3.13296213,31.49305254,9.45393473,24.57803917,3.100560523,0.217796801,2.192474718,0.908085805,0.13781104,29.32480139,0.759687638,71.7835737,381.6191929,0.022813465
MQ2,MQ2/svs140604_.xls,140604,perlev new,KG055,13661,0,24.66002629,0.190849842,1516.848459,2.026000221,1.111729812,25.1639843,6,1.42,0.5,2.556,24.77168465,25.1639843,25.04052734,1800.331177,1766.471191,18.59150887,20.96985245,59.33349228,66.92381287,500.3941345,1499.86084,0.116131291,100.1040573,-12.96110725,0.195752606,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833990224,0.002026,298.3139843,297.9216847,239.9777284,1.731090786,3.210897123,32.07559423,11.10574178,24.96783448,3.173585095,0.177589684,2.099167311,1.074417783,0.112113305,151.842685,0.858688478,66.90419321,1753.446529,0.009409236
